Cell Number,Average Cell Weight (g),Standard Deviation (g)
1316.0,46.82093101969498,0.004938376712717971
1317.0,46.74658306792381,0.010331732277648258
1318.0,46.80749508668503,0.00840793499472884
1319.0,46.75946258238475,0.014063636514696007
1320.0,46.58346604050782,0.010549812319954863
1321.0,46.78871036103506,0.008016678568431771
1322.0,46.7486798724784,0.010712515889238852
1323.0,46.638330998241955,0.011569183079257328
1324.0,46.79878067120834,0.007856810069368001
1325.0,46.99782677991451,0.005885024190726182
1326.0,46.8183120738058,0.00742927198751483
1327.0,46.6549832649957,0.008771851104841867
1328.0,46.82205500148507,0.005896083781022283
1329.0,46.60087079444461,0.009995783989818383
1330.0,46.79693269680262,0.00741229290410756
1331.0,46.50682688923954,0.007841060642957587
1332.0,46.5196896273355,0.00525308102567303
1333.0,46.54404026141046,0.010997603116826415
1334.0,46.82902737066792,0.05687670516394736
1335.0,46.662317699223166,0.38427409891234604
1336.0,101.76458179516929,1.4210854715202004e-14
1337.0,46.64069238362281,0.009208710341232437
1338.0,46.89135814980355,0.008939445517288628
1339.0,46.8189844229458,0.010072178828811722
1340.0,46.95373010706281,0.004685760127781508
1341.0,46.80197183131664,0.00810641225448056
1342.0,63.37817335075008,7.105427357601002e-15
1343.0,46.898757070395895,0.009785116138602893
1344.0,46.5251586948422,0.007778263044249123
1345.0,46.82601645386339,0.009192309784356482
1346.0,46.81364994450578,0.008428038035569333
1347.0,46.641402237673724,0.007375117108693443
1348.0,46.84957071766857,0.011449415974743351
1349.0,46.953776208853064,0.009157905901460097
1350.0,46.76237022904413,0.006763551690934628
1351.0,46.672825090207745,0.01059013905497972
1352.0,46.606864282195914,0.009137373314609499
1353.0,46.71236828815144,0.006544368902428254
1354.0,46.83719487558112,0.009159964218110037
1355.0,46.59036964083079,0.013890733443399793
1356.0,46.51538650155278,0.00995542752032513
1357.0,46.64551417295824,0.008884062399970563
1358.0,46.79658758131896,0.010296445806132017
1359.0,46.63532854908086,0.0048415245198657215
1360.0,46.79522045234843,0.009972499029845466
1361.0,46.68507308138545,0.006769814144916736
1362.0,46.83777133529158,0.011198342053063316
1363.0,46.49256388792656,0.007866627428705109
1364.0,46.74579797935875,0.005626897643860905
1365.0,46.82955893163414,0.009393003738506843
1366.0,46.772965123119484,0.008854229958803934
1367.0,46.916409447285915,0.2540985170698578
1368.0,46.73096930184321,0.009366487282772003
1369.0,47.05646688355866,0.008474117368436552
1370.0,46.92458802126043,0.0076329582470342555
1371.0,46.701905479545424,0.00697545184065997
1372.0,46.507762226801965,0.008156466454858282
1373.0,47.02662978155737,0.009184085762662527
1374.0,46.94690986341857,0.007329812450514522
1375.0,47.072099077744824,0.009198669348725007
1376.0,47.22080907814524,0.00890859213911398
1377.0,47.0518755597771,0.008057182788576362
1378.0,47.17114081468389,0.0076395010798153105
1379.0,46.710069581665586,0.009524768699865113
